Starting MobilePipe training...
===== STARTING CONFIG TEST 1
===== STARTING CONFIG TEST 2
===== STARTING CONFIG TEST 3
1 2.1512105464935303
2 1.4006276845932006
3 1.0519859552383424
Selected: 3
Starting main training...
epoch 1 | step 0/156 | loss = 2.9255 | global_step = 1/1560 | 0.9760651588439941
epoch 1 | step 1/156 | loss = 2.6499 | global_step = 2/1560 | 0.9432539939880371
epoch 1 | step 2/156 | loss = 2.3841 | global_step = 3/1560 | 0.9241049289703369
epoch 1 | step 3/156 | loss = 2.6529 | global_step = 4/1560 | 0.8853840827941895
epoch 1 | step 4/156 | loss = 2.4831 | global_step = 5/1560 | 0.9574940204620361
epoch 1 | step 5/156 | loss = 2.4324 | global_step = 6/1560 | 0.8630049228668213
epoch 1 | step 6/156 | loss = 2.5716 | global_step = 7/1560 | 0.868574857711792
epoch 1 | step 7/156 | loss = 2.4581 | global_step = 8/1560 | 0.8655838966369629
epoch 1 | step 8/156 | loss = 2.2555 | global_step = 9/1560 | 0.8932600021362305
epoch 1 | step 9/156 | loss = 2.3237 | global_step = 10/1560 | 0.9477818012237549
epoch 1 | step 10/156 | loss = 2.3397 | global_step = 11/1560 | 0.9498522281646729
epoch 1 | step 11/156 | loss = 2.4068 | global_step = 12/1560 | 0.9318492412567139
epoch 1 | step 12/156 | loss = 2.5904 | global_step = 13/1560 | 0.9525711536407471
epoch 1 | step 13/156 | loss = 2.3616 | global_step = 14/1560 | 0.8892390727996826
epoch 1 | step 14/156 | loss = 2.2510 | global_step = 15/1560 | 0.9714131355285645
epoch 1 | step 15/156 | loss = 2.2570 | global_step = 16/1560 | 0.910210132598877
epoch 1 | step 16/156 | loss = 2.2383 | global_step = 17/1560 | 0.9440209865570068
epoch 1 | step 17/156 | loss = 2.2582 | global_step = 18/1560 | 0.9260740280151367
epoch 1 | step 18/156 | loss = 2.2635 | global_step = 19/1560 | 0.9239821434020996
epoch 1 | step 19/156 | loss = 2.1889 | global_step = 20/1560 | 0.9309179782867432
epoch 1 | step 20/156 | loss = 2.2721 | global_step = 21/1560 | 0.8765177726745605
epoch 1 | step 21/156 | loss = 2.2671 | global_step = 22/1560 | 0.9412269592285156
epoch 1 | step 22/156 | loss = 2.1672 | global_step = 23/1560 | 0.920403003692627
epoch 1 | step 23/156 | loss = 2.2310 | global_step = 24/1560 | 0.9022059440612793
epoch 1 | step 24/156 | loss = 2.1636 | global_step = 25/1560 | 0.9072761535644531
epoch 1 | step 25/156 | loss = 2.1711 | global_step = 26/1560 | 0.8877789974212646
epoch 1 | step 26/156 | loss = 2.2760 | global_step = 27/1560 | 0.8928427696228027
epoch 1 | step 27/156 | loss = 2.1177 | global_step = 28/1560 | 0.8911750316619873
epoch 1 | step 28/156 | loss = 2.2545 | global_step = 29/1560 | 0.9041748046875
epoch 1 | step 29/156 | loss = 2.1633 | global_step = 30/1560 | 0.9474270343780518
epoch 1 | step 30/156 | loss = 2.0617 | global_step = 31/1560 | 0.9047057628631592
epoch 1 | step 31/156 | loss = 2.1638 | global_step = 32/1560 | 0.9327900409698486
epoch 1 | step 32/156 | loss = 2.1826 | global_step = 33/1560 | 0.9516990184783936
epoch 1 | step 33/156 | loss = 2.1594 | global_step = 34/1560 | 0.9132862091064453
epoch 1 | step 34/156 | loss = 2.0346 | global_step = 35/1560 | 0.9790918827056885
epoch 1 | step 35/156 | loss = 2.1218 | global_step = 36/1560 | 0.9500548839569092
epoch 1 | step 36/156 | loss = 2.0701 | global_step = 37/1560 | 0.903831958770752
epoch 1 | step 37/156 | loss = 2.1728 | global_step = 38/1560 | 0.9526088237762451
epoch 1 | step 38/156 | loss = 2.0252 | global_step = 39/1560 | 0.8608849048614502
epoch 1 | step 39/156 | loss = 2.0129 | global_step = 40/1560 | 0.9041759967803955
epoch 1 | step 40/156 | loss = 1.9744 | global_step = 41/1560 | 0.9816749095916748
epoch 1 | step 41/156 | loss = 1.9440 | global_step = 42/1560 | 0.9285330772399902
epoch 1 | step 42/156 | loss = 1.9472 | global_step = 43/1560 | 0.9196407794952393
epoch 1 | step 43/156 | loss = 2.0536 | global_step = 44/1560 | 0.8738827705383301
epoch 1 | step 44/156 | loss = 1.9472 | global_step = 45/1560 | 0.8907601833343506
epoch 1 | step 45/156 | loss = 1.8305 | global_step = 46/1560 | 1.0035429000854492
epoch 1 | step 46/156 | loss = 2.0065 | global_step = 47/1560 | 0.9081010818481445
epoch 1 | step 47/156 | loss = 2.0154 | global_step = 48/1560 | 0.9470109939575195
epoch 1 | step 48/156 | loss = 1.9806 | global_step = 49/1560 | 0.9124228954315186
epoch 1 | step 49/156 | loss = 1.9734 | global_step = 50/1560 | 0.9117188453674316
epoch 1 | step 50/156 | loss = 1.7916 | global_step = 51/1560 | 0.9085192680358887
