Starting MobilePipe training...
===== STARTING CONFIG TEST 1
===== STARTING CONFIG TEST 2
===== STARTING CONFIG TEST 3
1 4.974989175796509
2 4.478476285934448
3 6.292343378067017
Selected: 2
Starting main training...
epoch 1 | step 0/78 | loss = 2.6878 | global_step = 1/780 | 3.5195858478546143
epoch 1 | step 1/78 | loss = 2.6240 | global_step = 2/780 | 3.5905256271362305
epoch 1 | step 2/78 | loss = 2.3529 | global_step = 3/780 | 3.516908884048462
epoch 1 | step 3/78 | loss = 2.3895 | global_step = 4/780 | 3.5753538608551025
epoch 1 | step 4/78 | loss = 2.2820 | global_step = 5/780 | 3.481574535369873
epoch 1 | step 5/78 | loss = 2.2209 | global_step = 6/780 | 3.4806413650512695
epoch 1 | step 6/78 | loss = 2.2063 | global_step = 7/780 | 3.4810447692871094
epoch 1 | step 7/78 | loss = 2.2790 | global_step = 8/780 | 3.5188159942626953
epoch 1 | step 8/78 | loss = 2.1979 | global_step = 9/780 | 3.491234540939331
epoch 1 | step 9/78 | loss = 2.0932 | global_step = 10/780 | 3.5215933322906494
epoch 1 | step 10/78 | loss = 2.1079 | global_step = 11/780 | 3.485865592956543
epoch 1 | step 11/78 | loss = 1.9703 | global_step = 12/780 | 3.4877994060516357
epoch 1 | step 12/78 | loss = 1.9736 | global_step = 13/780 | 3.486713171005249
epoch 1 | step 13/78 | loss = 1.9475 | global_step = 14/780 | 3.5592775344848633
epoch 1 | step 14/78 | loss = 1.9093 | global_step = 15/780 | 3.5098185539245605
epoch 1 | step 15/78 | loss = 1.8524 | global_step = 16/780 | 3.5081450939178467
epoch 1 | step 16/78 | loss = 1.8524 | global_step = 17/780 | 3.482119560241699
epoch 1 | step 17/78 | loss = 1.8481 | global_step = 18/780 | 3.477749824523926
epoch 1 | step 18/78 | loss = 1.9250 | global_step = 19/780 | 3.485280990600586
epoch 1 | step 19/78 | loss = 1.8545 | global_step = 20/780 | 3.496168375015259
epoch 1 | step 20/78 | loss = 1.8267 | global_step = 21/780 | 3.5547034740448
epoch 1 | step 21/78 | loss = 1.8294 | global_step = 22/780 | 3.4708285331726074
epoch 1 | step 22/78 | loss = 1.7261 | global_step = 23/780 | 3.498406171798706
epoch 1 | step 23/78 | loss = 1.7984 | global_step = 24/780 | 3.4983699321746826
epoch 1 | step 24/78 | loss = 1.7414 | global_step = 25/780 | 3.5163931846618652
epoch 1 | step 25/78 | loss = 1.6333 | global_step = 26/780 | 3.5228023529052734
epoch 1 | step 26/78 | loss = 1.6868 | global_step = 27/780 | 3.486717939376831
epoch 1 | step 27/78 | loss = 1.6802 | global_step = 28/780 | 3.482407331466675
epoch 1 | step 28/78 | loss = 1.6139 | global_step = 29/780 | 3.5118966102600098
epoch 1 | step 29/78 | loss = 1.5732 | global_step = 30/780 | 3.478018045425415
epoch 1 | step 30/78 | loss = 1.6920 | global_step = 31/780 | 3.488163948059082
epoch 1 | step 31/78 | loss = 1.4747 | global_step = 32/780 | 3.4822616577148438
epoch 1 | step 32/78 | loss = 1.5874 | global_step = 33/780 | 3.5103023052215576
epoch 1 | step 33/78 | loss = 1.4542 | global_step = 34/780 | 3.4837112426757812
epoch 1 | step 34/78 | loss = 1.5081 | global_step = 35/780 | 3.513131856918335
epoch 1 | step 35/78 | loss = 1.4152 | global_step = 36/780 | 3.488227128982544
epoch 1 | step 36/78 | loss = 1.3477 | global_step = 37/780 | 3.4621479511260986
epoch 1 | step 37/78 | loss = 1.3867 | global_step = 38/780 | 3.4863781929016113
epoch 1 | step 38/78 | loss = 1.2046 | global_step = 39/780 | 3.5204885005950928
epoch 1 | step 39/78 | loss = 1.4820 | global_step = 40/780 | 3.4831879138946533
epoch 1 | step 40/78 | loss = 1.3054 | global_step = 41/780 | 3.498844623565674
epoch 1 | step 41/78 | loss = 1.3114 | global_step = 42/780 | 3.5199482440948486
epoch 1 | step 42/78 | loss = 1.2127 | global_step = 43/780 | 3.4907619953155518
epoch 1 | step 43/78 | loss = 1.2730 | global_step = 44/780 | 3.498565435409546
epoch 1 | step 44/78 | loss = 1.0972 | global_step = 45/780 | 3.4997851848602295
epoch 1 | step 45/78 | loss = 1.2378 | global_step = 46/780 | 3.521554708480835
epoch 1 | step 46/78 | loss = 1.3737 | global_step = 47/780 | 3.5050246715545654
epoch 1 | step 47/78 | loss = 1.1619 | global_step = 48/780 | 3.502610921859741
epoch 1 | step 48/78 | loss = 1.2209 | global_step = 49/780 | 3.513707399368286
epoch 1 | step 49/78 | loss = 0.9678 | global_step = 50/780 | 3.482194423675537
epoch 1 | step 50/78 | loss = 1.1379 | global_step = 51/780 | 3.501431941986084
epoch 1 | step 51/78 | loss = 1.0557 | global_step = 52/780 | 3.539031505584717
epoch 1 | step 52/78 | loss = 1.0474 | global_step = 53/780 | 3.496894598007202
epoch 1 | step 53/78 | loss = 1.0803 | global_step = 54/780 | 3.524261474609375
epoch 1 | step 54/78 | loss = 0.9092 | global_step = 55/780 | 3.6065189838409424
epoch 1 | step 55/78 | loss = 1.1302 | global_step = 56/780 | 3.530482769012451
epoch 1 | step 56/78 | loss = 1.1204 | global_step = 57/780 | 3.511505603790283
epoch 1 | step 57/78 | loss = 1.0327 | global_step = 58/780 | 3.4849796295166016
epoch 1 | step 58/78 | loss = 1.0025 | global_step = 59/780 | 3.490381956100464
epoch 1 | step 59/78 | loss = 0.8940 | global_step = 60/780 | 3.485154628753662
epoch 1 | step 60/78 | loss = 1.0457 | global_step = 61/780 | 3.49501633644104
epoch 1 | step 61/78 | loss = 0.9930 | global_step = 62/780 | 3.513523578643799
epoch 1 | step 62/78 | loss = 1.0230 | global_step = 63/780 | 3.5009653568267822
epoch 1 | step 63/78 | loss = 0.9920 | global_step = 64/780 | 3.4884538650512695
epoch 1 | step 64/78 | loss = 1.0628 | global_step = 65/780 | 3.489114284515381
epoch 1 | step 65/78 | loss = 0.9284 | global_step = 66/780 | 3.479548215866089
epoch 1 | step 66/78 | loss = 0.8181 | global_step = 67/780 | 3.4744365215301514
epoch 1 | step 67/78 | loss = 0.7639 | global_step = 68/780 | 3.5035924911499023
epoch 1 | step 68/78 | loss = 0.6946 | global_step = 69/780 | 3.4881951808929443
epoch 1 | step 69/78 | loss = 0.8767 | global_step = 70/780 | 3.468968391418457
epoch 1 | step 70/78 | loss = 0.7910 | global_step = 71/780 | 3.480377435684204
epoch 1 | step 71/78 | loss = 0.9273 | global_step = 72/780 | 3.4788269996643066
epoch 1 | step 72/78 | loss = 0.8174 | global_step = 73/780 | 3.4781975746154785
epoch 1 | step 73/78 | loss = 0.7868 | global_step = 74/780 | 3.494222402572632
epoch 1 | step 74/78 | loss = 0.7290 | global_step = 75/780 | 3.5280890464782715
epoch 1 | step 75/78 | loss = 0.9109 | global_step = 76/780 | 3.5092928409576416
