Starting MobilePipe training...
===== STARTING CONFIG TEST 1
===== STARTING CONFIG TEST 2
===== STARTING CONFIG TEST 3
1 5.147510528564453
2 4.543797731399536
3 6.367328882217407
Selected: 2
Starting main training...
epoch 1 | step 0/78 | loss = 2.5818 | global_step = 1/780 | 3.5211262702941895
epoch 1 | step 1/78 | loss = 2.5322 | global_step = 2/780 | 3.47416353225708
epoch 1 | step 2/78 | loss = 2.5350 | global_step = 3/780 | 3.487070083618164
epoch 1 | step 3/78 | loss = 2.2198 | global_step = 4/780 | 3.4901182651519775
epoch 1 | step 4/78 | loss = 2.2510 | global_step = 5/780 | 3.477828025817871
epoch 1 | step 5/78 | loss = 2.2346 | global_step = 6/780 | 3.477235794067383
epoch 1 | step 6/78 | loss = 2.1202 | global_step = 7/780 | 3.5209553241729736
epoch 1 | step 7/78 | loss = 2.1507 | global_step = 8/780 | 3.530754566192627
epoch 1 | step 8/78 | loss = 1.9978 | global_step = 9/780 | 3.462675094604492
epoch 1 | step 9/78 | loss = 2.0491 | global_step = 10/780 | 3.4978201389312744
epoch 1 | step 10/78 | loss = 1.9809 | global_step = 11/780 | 3.524646759033203
epoch 1 | step 11/78 | loss = 2.1208 | global_step = 12/780 | 3.5432472229003906
epoch 1 | step 12/78 | loss = 1.8642 | global_step = 13/780 | 3.490051746368408
epoch 1 | step 13/78 | loss = 1.9083 | global_step = 14/780 | 3.4734511375427246
epoch 1 | step 14/78 | loss = 2.0477 | global_step = 15/780 | 3.5305697917938232
epoch 1 | step 15/78 | loss = 1.9160 | global_step = 16/780 | 3.5474305152893066
epoch 1 | step 16/78 | loss = 1.8859 | global_step = 17/780 | 3.4641690254211426
epoch 1 | step 17/78 | loss = 1.8011 | global_step = 18/780 | 3.4739561080932617
epoch 1 | step 18/78 | loss = 1.9056 | global_step = 19/780 | 3.48750901222229
epoch 1 | step 19/78 | loss = 1.8054 | global_step = 20/780 | 3.4761059284210205
epoch 1 | step 20/78 | loss = 1.7792 | global_step = 21/780 | 3.4788167476654053
epoch 1 | step 21/78 | loss = 1.7685 | global_step = 22/780 | 3.4688611030578613
epoch 1 | step 22/78 | loss = 1.8401 | global_step = 23/780 | 3.4699366092681885
epoch 1 | step 23/78 | loss = 1.6689 | global_step = 24/780 | 3.53456974029541
epoch 1 | step 24/78 | loss = 1.6333 | global_step = 25/780 | 3.510218381881714
epoch 1 | step 25/78 | loss = 1.6719 | global_step = 26/780 | 3.4807634353637695
epoch 1 | step 26/78 | loss = 1.5833 | global_step = 27/780 | 3.4724574089050293
epoch 1 | step 27/78 | loss = 1.5104 | global_step = 28/780 | 3.5408806800842285
epoch 1 | step 28/78 | loss = 1.6252 | global_step = 29/780 | 3.566633701324463
epoch 1 | step 29/78 | loss = 1.6535 | global_step = 30/780 | 3.494758367538452
epoch 1 | step 30/78 | loss = 1.5727 | global_step = 31/780 | 3.4772610664367676
epoch 1 | step 31/78 | loss = 1.5132 | global_step = 32/780 | 3.543797492980957
epoch 1 | step 32/78 | loss = 1.4793 | global_step = 33/780 | 3.5504140853881836
epoch 1 | step 33/78 | loss = 1.5710 | global_step = 34/780 | 3.4933021068573
epoch 1 | step 34/78 | loss = 1.4408 | global_step = 35/780 | 3.4619977474212646
epoch 1 | step 35/78 | loss = 1.4137 | global_step = 36/780 | 3.496913433074951
epoch 1 | step 36/78 | loss = 1.2878 | global_step = 37/780 | 3.4644110202789307
epoch 1 | step 37/78 | loss = 1.3599 | global_step = 38/780 | 3.504617214202881
epoch 1 | step 38/78 | loss = 1.4653 | global_step = 39/780 | 3.508563995361328
epoch 1 | step 39/78 | loss = 1.2620 | global_step = 40/780 | 3.504323959350586
epoch 1 | step 40/78 | loss = 1.3765 | global_step = 41/780 | 3.4780843257904053
epoch 1 | step 41/78 | loss = 1.3664 | global_step = 42/780 | 3.551715135574341
epoch 1 | step 42/78 | loss = 1.3108 | global_step = 43/780 | 3.50465726852417
epoch 1 | step 43/78 | loss = 1.4726 | global_step = 44/780 | 3.530503511428833
epoch 1 | step 44/78 | loss = 1.2472 | global_step = 45/780 | 3.5553476810455322
epoch 1 | step 45/78 | loss = 1.1537 | global_step = 46/780 | 3.477600336074829
epoch 1 | step 46/78 | loss = 1.0307 | global_step = 47/780 | 3.5034923553466797
epoch 1 | step 47/78 | loss = 1.2001 | global_step = 48/780 | 3.496058464050293
epoch 1 | step 48/78 | loss = 1.2509 | global_step = 49/780 | 3.4701156616210938
epoch 1 | step 49/78 | loss = 1.1687 | global_step = 50/780 | 3.474480152130127
epoch 1 | step 50/78 | loss = 0.9626 | global_step = 51/780 | 3.4795751571655273
epoch 1 | step 51/78 | loss = 1.0338 | global_step = 52/780 | 3.545494556427002
epoch 1 | step 52/78 | loss = 1.1243 | global_step = 53/780 | 3.560683488845825
epoch 1 | step 53/78 | loss = 1.2256 | global_step = 54/780 | 3.4866907596588135
epoch 1 | step 54/78 | loss = 1.1263 | global_step = 55/780 | 3.460258960723877
epoch 1 | step 55/78 | loss = 0.9992 | global_step = 56/780 | 3.4979140758514404
epoch 1 | step 56/78 | loss = 0.9666 | global_step = 57/780 | 3.494084596633911
epoch 1 | step 57/78 | loss = 0.9583 | global_step = 58/780 | 3.482698678970337
epoch 1 | step 58/78 | loss = 1.0814 | global_step = 59/780 | 3.4894063472747803
epoch 1 | step 59/78 | loss = 1.1609 | global_step = 60/780 | 3.5030360221862793
epoch 1 | step 60/78 | loss = 1.0932 | global_step = 61/780 | 3.4766929149627686
epoch 1 | step 61/78 | loss = 0.9359 | global_step = 62/780 | 3.5066938400268555
epoch 1 | step 62/78 | loss = 1.0053 | global_step = 63/780 | 3.5219149589538574
epoch 1 | step 63/78 | loss = 0.9999 | global_step = 64/780 | 3.572843313217163
epoch 1 | step 64/78 | loss = 0.8645 | global_step = 65/780 | 3.504884958267212
epoch 1 | step 65/78 | loss = 0.8984 | global_step = 66/780 | 3.5065882205963135
epoch 1 | step 66/78 | loss = 0.8671 | global_step = 67/780 | 3.4877328872680664
epoch 1 | step 67/78 | loss = 1.1188 | global_step = 68/780 | 3.4811999797821045
epoch 1 | step 68/78 | loss = 0.7681 | global_step = 69/780 | 3.490886926651001
epoch 1 | step 69/78 | loss = 0.7793 | global_step = 70/780 | 3.480910301208496
epoch 1 | step 70/78 | loss = 0.8379 | global_step = 71/780 | 3.4814565181732178
epoch 1 | step 71/78 | loss = 0.9191 | global_step = 72/780 | 3.4852676391601562
epoch 1 | step 72/78 | loss = 0.8763 | global_step = 73/780 | 3.4838345050811768
epoch 1 | step 73/78 | loss = 0.8972 | global_step = 74/780 | 3.569204568862915
epoch 1 | step 74/78 | loss = 0.7431 | global_step = 75/780 | 3.559593677520752
epoch 1 | step 75/78 | loss = 0.8175 | global_step = 76/780 | 3.5232534408569336
epoch 1 | step 76/78 | loss = 0.8959 | global_step = 77/780 | 3.4929866790771484
epoch 1 | step 77/78 | loss = 0.6780 | global_step = 78/780 | 3.557792901992798
epoch 2 | step 0/78 | loss = 0.8705 | global_step = 79/780 | 3.5758841037750244
epoch 2 | step 1/78 | loss = 0.7147 | global_step = 80/780 | 3.546173572540283
epoch 2 | step 2/78 | loss = 0.7529 | global_step = 81/780 | 3.489588975906372
epoch 2 | step 3/78 | loss = 0.7207 | global_step = 82/780 | 3.4818639755249023
epoch 2 | step 4/78 | loss = 0.7883 | global_step = 83/780 | 3.5630276203155518
epoch 2 | step 5/78 | loss = 0.7132 | global_step = 84/780 | 3.4854323863983154
epoch 2 | step 6/78 | loss = 0.6041 | global_step = 85/780 | 3.495312452316284
epoch 2 | step 7/78 | loss = 0.6469 | global_step = 86/780 | 3.571533679962158
epoch 2 | step 8/78 | loss = 0.6256 | global_step = 87/780 | 3.4526593685150146
epoch 2 | step 9/78 | loss = 0.5221 | global_step = 88/780 | 3.4708268642425537
epoch 2 | step 10/78 | loss = 0.5948 | global_step = 89/780 | 3.454448699951172
epoch 2 | step 11/78 | loss = 0.5876 | global_step = 90/780 | 3.4896085262298584
epoch 2 | step 12/78 | loss = 0.6615 | global_step = 91/780 | 3.480720043182373
epoch 2 | step 13/78 | loss = 0.6315 | global_step = 92/780 | 3.47511625289917
epoch 2 | step 14/78 | loss = 0.5096 | global_step = 93/780 | 3.4673306941986084
epoch 2 | step 15/78 | loss = 0.6558 | global_step = 94/780 | 3.4748196601867676
epoch 2 | step 16/78 | loss = 0.6819 | global_step = 95/780 | 3.474720001220703
epoch 2 | step 17/78 | loss = 0.5561 | global_step = 96/780 | 3.4842758178710938
epoch 2 | step 18/78 | loss = 0.7849 | global_step = 97/780 | 3.492608070373535
epoch 2 | step 19/78 | loss = 0.6357 | global_step = 98/780 | 3.500338554382324
epoch 2 | step 20/78 | loss = 0.6816 | global_step = 99/780 | 3.501173257827759
epoch 2 | step 21/78 | loss = 0.6603 | global_step = 100/780 | 3.483187437057495
epoch 2 | step 22/78 | loss = 0.6511 | global_step = 101/780 | 3.502163887023926
epoch 2 | step 23/78 | loss = 0.6526 | global_step = 102/780 | 3.4739513397216797
epoch 2 | step 24/78 | loss = 0.6101 | global_step = 103/780 | 3.555116653442383
epoch 2 | step 25/78 | loss = 0.5856 | global_step = 104/780 | 3.5517661571502686
epoch 2 | step 26/78 | loss = 0.6298 | global_step = 105/780 | 3.4905385971069336
epoch 2 | step 27/78 | loss = 0.5393 | global_step = 106/780 | 3.476311206817627
epoch 2 | step 28/78 | loss = 0.6907 | global_step = 107/780 | 3.4935836791992188
epoch 2 | step 29/78 | loss = 0.5032 | global_step = 108/780 | 3.4699907302856445
epoch 2 | step 30/78 | loss = 0.6543 | global_step = 109/780 | 3.480318307876587
epoch 2 | step 31/78 | loss = 0.6246 | global_step = 110/780 | 3.469635009765625
epoch 2 | step 32/78 | loss = 0.5844 | global_step = 111/780 | 3.5428497791290283
epoch 2 | step 33/78 | loss = 0.7145 | global_step = 112/780 | 3.4747769832611084
epoch 2 | step 34/78 | loss = 0.6215 | global_step = 113/780 | 3.500938653945923
epoch 2 | step 35/78 | loss = 0.6978 | global_step = 114/780 | 3.483830213546753
epoch 2 | step 36/78 | loss = 0.5529 | global_step = 115/780 | 3.477205514907837
epoch 2 | step 37/78 | loss = 0.8572 | global_step = 116/780 | 3.4960379600524902
epoch 2 | step 38/78 | loss = 0.7337 | global_step = 117/780 | 3.485983371734619
epoch 2 | step 39/78 | loss = 0.6095 | global_step = 118/780 | 3.4858901500701904
epoch 2 | step 40/78 | loss = 0.5838 | global_step = 119/780 | 3.5152530670166016
epoch 2 | step 41/78 | loss = 0.4598 | global_step = 120/780 | 3.4721219539642334
epoch 2 | step 42/78 | loss = 0.5762 | global_step = 121/780 | 3.485574245452881
epoch 2 | step 43/78 | loss = 0.6993 | global_step = 122/780 | 3.566577672958374
epoch 2 | step 44/78 | loss = 0.5406 | global_step = 123/780 | 3.4715750217437744
epoch 2 | step 45/78 | loss = 0.6278 | global_step = 124/780 | 3.476806402206421
epoch 2 | step 46/78 | loss = 0.4800 | global_step = 125/780 | 3.5028505325317383
epoch 2 | step 47/78 | loss = 0.5181 | global_step = 126/780 | 3.47973895072937
epoch 2 | step 48/78 | loss = 0.4554 | global_step = 127/780 | 3.4727814197540283
epoch 2 | step 49/78 | loss = 0.5603 | global_step = 128/780 | 3.473609209060669
epoch 2 | step 50/78 | loss = 0.7137 | global_step = 129/780 | 3.4921696186065674
epoch 2 | step 51/78 | loss = 0.5525 | global_step = 130/780 | 3.4767398834228516
epoch 2 | step 52/78 | loss = 0.4977 | global_step = 131/780 | 3.4877638816833496
epoch 2 | step 53/78 | loss = 0.5492 | global_step = 132/780 | 3.469977378845215
epoch 2 | step 54/78 | loss = 0.4514 | global_step = 133/780 | 3.472682237625122
epoch 2 | step 55/78 | loss = 0.6755 | global_step = 134/780 | 3.4971320629119873
epoch 2 | step 56/78 | loss = 0.4820 | global_step = 135/780 | 3.486685037612915
epoch 2 | step 57/78 | loss = 0.4487 | global_step = 136/780 | 3.5086052417755127
epoch 2 | step 58/78 | loss = 0.4626 | global_step = 137/780 | 3.4844300746917725
epoch 2 | step 59/78 | loss = 0.3305 | global_step = 138/780 | 3.4796979427337646
epoch 2 | step 60/78 | loss = 0.4154 | global_step = 139/780 | 3.454876184463501
epoch 2 | step 61/78 | loss = 0.3654 | global_step = 140/780 | 3.5356192588806152
epoch 2 | step 62/78 | loss = 0.4047 | global_step = 141/780 | 3.574676275253296
epoch 2 | step 63/78 | loss = 0.3702 | global_step = 142/780 | 3.474903106689453
epoch 2 | step 64/78 | loss = 0.3761 | global_step = 143/780 | 3.480661630630493
epoch 2 | step 65/78 | loss = 0.5426 | global_step = 144/780 | 3.469843864440918
epoch 2 | step 66/78 | loss = 0.5706 | global_step = 145/780 | 3.483818531036377
epoch 2 | step 67/78 | loss = 0.4704 | global_step = 146/780 | 3.470996618270874
epoch 2 | step 68/78 | loss = 0.4020 | global_step = 147/780 | 3.5572171211242676
epoch 2 | step 69/78 | loss = 0.5047 | global_step = 148/780 | 3.510282039642334
epoch 2 | step 70/78 | loss = 0.4954 | global_step = 149/780 | 3.5020675659179688
epoch 2 | step 71/78 | loss = 0.5503 | global_step = 150/780 | 3.5928001403808594
epoch 2 | step 72/78 | loss = 0.4413 | global_step = 151/780 | 3.5522372722625732
epoch 2 | step 73/78 | loss = 0.4849 | global_step = 152/780 | 3.519033908843994
