
Epoch 1/10
epoch 1 | step 0/156 | loss = 2.4268 | 1 / 1560 | 2.3357s
epoch 1 | step 1/156 | loss = 2.3313 | 2 / 1560 | 2.3559s
epoch 1 | step 2/156 | loss = 2.3477 | 3 / 1560 | 2.3372s
epoch 1 | step 3/156 | loss = 2.3242 | 4 / 1560 | 2.6936s
epoch 1 | step 4/156 | loss = 2.2142 | 5 / 1560 | 2.2822s
epoch 1 | step 5/156 | loss = 2.2915 | 6 / 1560 | 2.2959s
epoch 1 | step 6/156 | loss = 1.9986 | 7 / 1560 | 2.3032s
epoch 1 | step 7/156 | loss = 2.1984 | 8 / 1560 | 2.2783s
epoch 1 | step 8/156 | loss = 2.2704 | 9 / 1560 | 2.3815s
epoch 1 | step 9/156 | loss = 2.1355 | 10 / 1560 | 2.3782s
epoch 1 | step 10/156 | loss = 2.0276 | 11 / 1560 | 2.3783s
epoch 1 | step 11/156 | loss = 2.1962 | 12 / 1560 | 2.3263s
epoch 1 | step 12/156 | loss = 2.2810 | 13 / 1560 | 2.2900s
epoch 1 | step 13/156 | loss = 2.0090 | 14 / 1560 | 2.3226s
epoch 1 | step 14/156 | loss = 1.9460 | 15 / 1560 | 2.3110s
epoch 1 | step 15/156 | loss = 1.9882 | 16 / 1560 | 2.3501s
epoch 1 | step 16/156 | loss = 2.0719 | 17 / 1560 | 2.3181s
epoch 1 | step 17/156 | loss = 1.9527 | 18 / 1560 | 2.3338s
epoch 1 | step 18/156 | loss = 1.9371 | 19 / 1560 | 2.3539s
epoch 1 | step 19/156 | loss = 2.0895 | 20 / 1560 | 2.4727s
epoch 1 | step 20/156 | loss = 2.2020 | 21 / 1560 | 2.4878s
epoch 1 | step 21/156 | loss = 1.7179 | 22 / 1560 | 2.6271s
epoch 1 | step 22/156 | loss = 1.8792 | 23 / 1560 | 2.5094s
epoch 1 | step 23/156 | loss = 2.0889 | 24 / 1560 | 2.4810s
epoch 1 | step 24/156 | loss = 1.7870 | 25 / 1560 | 2.5426s
epoch 1 | step 25/156 | loss = 1.8764 | 26 / 1560 | 2.4367s
epoch 1 | step 26/156 | loss = 1.9031 | 27 / 1560 | 2.5161s
epoch 1 | step 27/156 | loss = 1.7486 | 28 / 1560 | 2.4809s
epoch 1 | step 28/156 | loss = 1.7215 | 29 / 1560 | 2.4707s
epoch 1 | step 29/156 | loss = 1.5933 | 30 / 1560 | 2.3370s
epoch 1 | step 30/156 | loss = 1.8005 | 31 / 1560 | 2.5403s
epoch 1 | step 31/156 | loss = 1.7998 | 32 / 1560 | 2.3421s
epoch 1 | step 32/156 | loss = 1.9533 | 33 / 1560 | 2.4171s
epoch 1 | step 33/156 | loss = 1.7345 | 34 / 1560 | 2.4111s
epoch 1 | step 34/156 | loss = 1.5908 | 35 / 1560 | 2.5684s
epoch 1 | step 35/156 | loss = 1.6732 | 36 / 1560 | 2.5676s
epoch 1 | step 36/156 | loss = 1.7975 | 37 / 1560 | 2.5016s
epoch 1 | step 37/156 | loss = 1.6969 | 38 / 1560 | 2.3818s
epoch 1 | step 38/156 | loss = 1.5082 | 39 / 1560 | 2.3833s
epoch 1 | step 39/156 | loss = 1.5094 | 40 / 1560 | 2.3630s
epoch 1 | step 40/156 | loss = 1.5503 | 41 / 1560 | 2.3488s
epoch 1 | step 41/156 | loss = 1.5837 | 42 / 1560 | 2.3678s
epoch 1 | step 42/156 | loss = 1.4131 | 43 / 1560 | 2.3823s
epoch 1 | step 43/156 | loss = 1.5168 | 44 / 1560 | 2.4144s
epoch 1 | step 44/156 | loss = 1.5429 | 45 / 1560 | 2.3810s
epoch 1 | step 45/156 | loss = 1.4741 | 46 / 1560 | 2.4764s
epoch 1 | step 46/156 | loss = 1.2938 | 47 / 1560 | 2.4274s
epoch 1 | step 47/156 | loss = 1.3060 | 48 / 1560 | 2.5516s
epoch 1 | step 48/156 | loss = 1.2535 | 49 / 1560 | 2.4937s
epoch 1 | step 49/156 | loss = 1.3018 | 50 / 1560 | 2.3405s
epoch 1 | step 50/156 | loss = 1.3293 | 51 / 1560 | 2.4418s
epoch 1 | step 51/156 | loss = 1.1485 | 52 / 1560 | 2.3786s
epoch 1 | step 52/156 | loss = 1.3513 | 53 / 1560 | 2.4740s
epoch 1 | step 53/156 | loss = 1.4781 | 54 / 1560 | 2.5114s
epoch 1 | step 54/156 | loss = 1.3319 | 55 / 1560 | 2.5082s
epoch 1 | step 55/156 | loss = 1.3090 | 56 / 1560 | 2.3426s
epoch 1 | step 56/156 | loss = 1.1683 | 57 / 1560 | 2.3868s
epoch 1 | step 57/156 | loss = 1.2805 | 58 / 1560 | 2.3974s
epoch 1 | step 58/156 | loss = 1.0870 | 59 / 1560 | 2.4928s
epoch 1 | step 59/156 | loss = 1.1259 | 60 / 1560 | 2.4409s
epoch 1 | step 60/156 | loss = 1.1053 | 61 / 1560 | 2.3763s
epoch 1 | step 61/156 | loss = 1.1375 | 62 / 1560 | 2.3430s
epoch 1 | step 62/156 | loss = 1.1235 | 63 / 1560 | 2.3472s
epoch 1 | step 63/156 | loss = 1.3413 | 64 / 1560 | 2.4744s
epoch 1 | step 64/156 | loss = 1.2421 | 65 / 1560 | 2.3821s
epoch 1 | step 65/156 | loss = 1.1843 | 66 / 1560 | 2.5463s
epoch 1 | step 66/156 | loss = 0.9707 | 67 / 1560 | 2.4323s
epoch 1 | step 67/156 | loss = 1.1097 | 68 / 1560 | 2.4336s
epoch 1 | step 68/156 | loss = 1.1195 | 69 / 1560 | 2.4193s
epoch 1 | step 69/156 | loss = 1.1114 | 70 / 1560 | 2.4729s
epoch 1 | step 70/156 | loss = 0.9862 | 71 / 1560 | 2.4501s
epoch 1 | step 71/156 | loss = 1.0648 | 72 / 1560 | 2.3295s
epoch 1 | step 72/156 | loss = 1.0979 | 73 / 1560 | 2.3565s
epoch 1 | step 73/156 | loss = 0.8883 | 74 / 1560 | 2.4012s
epoch 1 | step 74/156 | loss = 1.0992 | 75 / 1560 | 2.3564s
epoch 1 | step 75/156 | loss = 1.0073 | 76 / 1560 | 2.3334s
epoch 1 | step 76/156 | loss = 0.9376 | 77 / 1560 | 2.3232s
epoch 1 | step 77/156 | loss = 0.8554 | 78 / 1560 | 2.3881s
epoch 1 | step 78/156 | loss = 0.7244 | 79 / 1560 | 2.3337s
epoch 1 | step 79/156 | loss = 1.0255 | 80 / 1560 | 2.4002s
epoch 1 | step 80/156 | loss = 0.8409 | 81 / 1560 | 2.3203s
epoch 1 | step 81/156 | loss = 1.1014 | 82 / 1560 | 2.4007s
epoch 1 | step 82/156 | loss = 0.9941 | 83 / 1560 | 2.3326s
epoch 1 | step 83/156 | loss = 0.9095 | 84 / 1560 | 2.6245s
epoch 1 | step 84/156 | loss = 0.9875 | 85 / 1560 | 2.6480s
epoch 1 | step 85/156 | loss = 0.8358 | 86 / 1560 | 2.4150s
epoch 1 | step 86/156 | loss = 1.1867 | 87 / 1560 | 2.3018s
epoch 1 | step 87/156 | loss = 0.8124 | 88 / 1560 | 2.3890s
epoch 1 | step 88/156 | loss = 0.8029 | 89 / 1560 | 2.6095s
epoch 1 | step 89/156 | loss = 1.1911 | 90 / 1560 | 2.4741s
epoch 1 | step 90/156 | loss = 0.9461 | 91 / 1560 | 2.5339s
epoch 1 | step 91/156 | loss = 0.7012 | 92 / 1560 | 2.4768s
epoch 1 | step 92/156 | loss = 0.8008 | 93 / 1560 | 2.3451s
